Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Average_Order_Value
CUST05405,Meera Mehta,16,29,228474.8,38011.55,16.64,14279.67
CUST05524,Isha Patil,15,31,228463.71,62531.34,27.37,15230.91
CUST00214,Amit Kumar,12,24,228445.22,61884.45,27.09,19037.1
CUST05288,Aditya Verma,10,33,228419.81,58654.2,25.68,22841.98
CUST00972,Kavya Mehta,15,29,228388.94,55057.83,24.11,15225.93
CUST01577,Ananya Singh,11,28,228380.65,66074.04,28.93,20761.88
CUST01879,Aditya Singh,11,29,228298.8,45030.28,19.72,20754.44
CUST04821,Amit Mehta,12,29,228289.51,59637.73,26.12,19024.13
CUST01560,Neha Joshi,12,26,228235.57,63086.78,27.64,19019.63
CUST03972,Priya Sharma,11,30,228226.36,69491.08,30.45,20747.85
CUST02317,Neha Joshi,11,22,228219.14,66736.85,29.24,20747.19
CUST04722,Rohan Mhaske,11,26,228191.62,55154.12,24.17,20744.69
CUST01126,Rohan Sharma,9,22,228162.43,55793.06,24.45,25351.38
CUST03652,Rohan Singh,13,27,228159.77,57211.1,25.08,17550.75
CUST03110,Neha Kumar,12,28,228133.22,49869.79,21.86,19011.1
CUST00039,Karan Deshmukh,7,20,228081.84,68757.65,30.15,32583.12
CUST00068,Pooja Deshmukh,11,24,228071.78,72639.72,31.85,20733.8
CUST00987,Meera Mhaske,14,29,227884.27,59147.53,25.96,16277.45
CUST00795,Rahul Singh,14,38,227867.81,36171.45,15.87,16276.27
CUST00575,Kavya Patil,14,30,227847.44,69874.57,30.67,16274.82
CUST04838,Meera Patil,10,25,227832.28,57172.97,25.09,22783.23
CUST01509,Amit Shah,17,37,227785.06,56384.7,24.75,13399.12
CUST02663,Priya Verma,14,26,227709.85,64363.43,28.27,16264.99
CUST00054,Rahul Singh,8,18,227572.21,70158.24,30.83,28446.53
CUST03170,Arjun Verma,10,25,227545.98,62645.38,27.53,22754.6
CUST03876,Vivaan Mehta,14,33,227511.67,57732.69,25.38,16250.83
CUST05274,Sneha Shah,11,34,227493.05,44662.53,19.63,20681.19
CUST04029,Amit Deshmukh,16,34,227451.94,49775.96,21.88,14215.75
CUST03407,Kavya Gupta,10,34,227436.86,49904.95,21.94,22743.69
CUST05496,Aarav Kumar,11,27,227427.99,59539.23,26.18,20675.27
CUST01501,Karan Shah,9,20,227381.91,56107.32,24.68,25264.66
CUST00974,Meera Mhaske,13,32,227358.99,54691.8,24.06,17489.15
CUST04363,Neha Patil,12,35,227352.76,45090.68,19.83,18946.06
CUST05304,Pooja Gupta,14,24,227350.76,59275.84,26.07,16239.34
CUST04902,Isha Nair,14,26,227327.42,64355.79,28.31,16237.67
CUST04006,Vivaan Sharma,12,30,227315.09,60455.29,26.6,18942.92
CUST04514,Vivaan Deshmukh,13,25,227309.0,51583.65,22.69,17485.31
CUST04499,Neha Mehta,15,34,227235.1,53026.6,23.34,15149.01
CUST02219,Isha Kumar,11,26,227177.22,52192.69,22.97,20652.47
CUST03654,Sneha Nair,11,24,227168.29,50327.46,22.15,20651.66
CUST00149,Pooja Gupta,9,30,227136.89,52767.76,23.23,25237.43
CUST03309,Kavya Mehta,13,25,227121.09,75493.1,33.24,17470.85
CUST04775,Amit Shah,8,20,227101.25,51500.06,22.68,28387.66
CUST03032,Aditya Verma,11,30,227089.06,50661.83,22.31,20644.46
CUST02934,Pooja Shah,12,21,227064.88,56762.93,25.0,18922.07
CUST05408,Isha Shah,16,32,227053.29,56300.0,24.8,14190.83
CUST05024,Rohan Sharma,7,24,227010.75,46096.24,20.31,32430.11
CUST00480,Rohan Mhaske,15,29,226983.1,61770.18,27.21,15132.21
CUST01523,Neha Kumar,10,23,226911.47,49718.25,21.91,22691.15
CUST04676,Vivaan Mhaske,12,32,226895.55,62658.29,27.62,18907.96
CUST00487,Meera Sharma,12,26,226895.07,50130.5,22.09,18907.92
CUST01801,Rohan Mehta,16,36,226885.03,52037.4,22.94,14180.31
CUST03715,Meera Mehta,14,29,226864.28,53293.85,23.49,16204.59
CUST02632,Isha Shah,14,26,226758.54,59952.76,26.44,16197.04
CUST03698,Rohan Mhaske,11,23,226738.01,56261.06,24.81,20612.55
CUST04370,Neha Singh,13,32,226720.68,53930.02,23.79,17440.05
CUST01434,Aditya Kumar,13,27,226719.76,37409.76,16.5,17439.98
CUST03328,Priya Gupta,15,43,226705.74,56240.85,24.81,15113.72
CUST02461,Ananya Mehta,10,34,226677.6,35790.84,15.79,22667.76
CUST04530,Kavya Verma,12,27,226618.75,47943.59,21.16,18884.9
CUST02138,Rohan Joshi,12,30,226566.63,46333.79,20.45,18880.55
CUST01715,Neha Shah,10,25,226558.98,66502.55,29.35,22655.9
CUST03920,Kavya Kumar,16,32,226557.81,52603.08,23.22,14159.86
CUST04591,Arjun Joshi,11,31,226410.58,44512.83,19.66,20582.78
CUST02503,Meera Mhaske,14,32,226382.72,60070.6,26.53,16170.19
CUST01773,Rahul Deshmukh,7,18,226371.02,57990.17,25.62,32338.72
CUST02997,Amit Gupta,8,26,226366.57,47600.53,21.03,28295.82
CUST00459,Aditya Mhaske,15,38,226269.15,40543.01,17.92,15084.61
CUST00041,Vivaan Deshmukh,15,27,226233.72,63014.31,27.85,15082.25
CUST02942,Rahul Mhaske,8,25,226231.48,52092.49,23.03,28278.94
CUST01373,Amit Shah,15,34,226199.31,53713.21,23.75,15079.95
CUST00639,Rohan Singh,12,32,226184.28,62063.28,27.44,18848.69
CUST00045,Aditya Joshi,10,29,226104.42,43846.38,19.39,22610.44
CUST04548,Kavya Deshmukh,13,34,226082.7,59768.09,26.44,17390.98
CUST01962,Meera Mehta,11,21,226075.01,53044.44,23.46,20552.27
CUST01762,Neha Mhaske,13,27,225985.11,58434.71,25.86,17383.47
CUST00555,Ananya Verma,18,32,225972.38,58742.66,26.0,12554.02
CUST03003,Meera Gupta,15,36,225834.19,69858.3,30.93,15055.61
CUST05045,Sneha Shah,13,32,225794.92,53776.59,23.82,17368.84
CUST03811,Meera Mehta,12,28,225776.41,69637.95,30.84,18814.7
CUST00782,Isha Singh,11,27,225732.27,65351.37,28.95,20521.12
CUST05335,Pooja Gupta,11,25,225673.38,62994.61,27.91,20515.76
CUST00696,Aarav Gupta,17,34,225565.46,45074.66,19.98,13268.56
CUST00399,Pooja Mhaske,12,39,225525.03,50930.65,22.58,18793.75
CUST00173,Neha Deshmukh,14,29,225423.78,62687.67,27.81,16101.7
CUST01990,Kavya Mehta,10,23,225392.89,55015.67,24.41,22539.29
CUST02058,Aditya Nair,10,29,225319.94,53210.71,23.62,22531.99
CUST02158,Arjun Patil,13,28,225200.22,60415.52,26.83,17323.09
CUST01400,Pooja Sharma,15,31,225082.85,58147.5,25.83,15005.52
CUST00703,Isha Patil,14,30,225078.91,43299.2,19.24,16077.07
CUST02658,Pooja Mhaske,17,42,224996.84,42796.42,19.02,13235.11
CUST00065,Ananya Singh,12,32,224937.92,59786.46,26.58,18744.83
CUST03063,Kavya Patil,12,28,224910.75,58725.29,26.11,18742.56
CUST02474,Rohan Mhaske,10,27,224892.01,60137.73,26.74,22489.2
CUST05419,Aarav Mehta,13,41,224891.78,53105.17,23.61,17299.37
CUST00091,Arjun Kumar,16,36,224867.36,50788.59,22.59,14054.21
CUST00802,Aditya Mhaske,11,23,224864.98,47049.2,20.92,20442.27
CUST00833,Neha Mehta,13,31,224830.0,55636.57,24.75,17294.62
CUST00590,Amit Sharma,14,31,224783.65,73820.23,32.84,16055.98
CUST00062,Pooja Nair,14,27,224712.36,55015.09,24.48,16050.88
CUST03850,Aarav Deshmukh,12,32,224654.81,51501.85,22.92,18721.23
CUST03465,Rahul Shah,13,35,224645.07,57254.38,25.49,17280.39
CUST05733,Rahul Kumar,13,29,224642.17,53453.14,23.79,17280.17
CUST03833,Isha Kumar,15,32,224614.16,49990.49,22.26,14974.28
CUST02965,Amit Joshi,11,29,224601.56,46643.41,20.77,20418.32
CUST03572,Isha Kumar,14,32,224508.4,42206.79,18.8,16036.31
CUST03974,Isha Kumar,16,33,224502.32,51342.04,22.87,14031.4
CUST00755,Aarav Nair,11,24,224470.7,59035.52,26.3,20406.43
CUST02487,Meera Verma,13,30,224441.81,50173.94,22.35,17264.75
CUST02867,Pooja Shah,18,34,224405.24,55065.0,24.54,12466.96
CUST04797,Rahul Shah,15,28,224398.28,61341.85,27.34,14959.89
CUST00600,Neha Shah,12,34,224395.97,49520.27,22.07,18699.66
CUST00731,Amit Joshi,15,41,224393.76,53253.47,23.73,14959.58
CUST00828,Kavya Mehta,12,32,224379.36,38487.27,17.15,18698.28
CUST01525,Rohan Mhaske,18,35,224341.97,43671.93,19.47,12463.44
CUST00073,Meera Joshi,14,36,224309.45,44372.39,19.78,16022.1
CUST04490,Amit Verma,15,31,224307.83,54288.77,24.2,14953.86
CUST00326,Amit Sharma,11,23,224300.34,67339.88,30.02,20390.94
CUST02333,Aditya Mehta,12,30,224299.16,63840.54,28.46,18691.6
CUST00783,Vivaan Joshi,12,24,224290.34,52077.98,23.22,18690.86
CUST04824,Amit Deshmukh,13,26,224250.01,54484.38,24.3,17250.0
CUST00010,Neha Mehta,12,29,224230.93,59961.03,26.74,18685.91
CUST05717,Isha Shah,11,25,224180.18,59865.68,26.7,20380.02
CUST00747,Rahul Shah,11,31,224134.37,56598.74,25.25,20375.85
CUST05099,Arjun Joshi,14,26,224111.3,57574.26,25.69,16007.95
CUST01288,Rahul Shah,15,33,224109.84,50362.07,22.47,14940.66
CUST05325,Rohan Mhaske,12,25,224056.32,52038.61,23.23,18671.36
CUST03880,Karan Mhaske,9,25,224011.86,68245.11,30.46,24890.21
CUST03102,Rohan Mehta,9,18,223853.52,49230.1,21.99,24872.61
CUST05018,Priya Mehta,16,26,223853.41,65155.65,29.11,13990.84
CUST00247,Ananya Nair,9,26,223835.03,43822.82,19.58,24870.56
CUST01310,Priya Mhaske,12,35,223819.75,44399.85,19.84,18651.65
CUST02191,Pooja Singh,12,32,223810.08,57271.04,25.59,18650.84
CUST03878,Karan Mhaske,12,26,223760.67,69654.56,31.13,18646.72
CUST00596,Vivaan Joshi,15,27,223693.3,53594.94,23.96,14912.89
CUST04033,Amit Sharma,10,29,223649.13,61135.47,27.34,22364.91
CUST03495,Rohan Singh,14,31,223633.45,44749.27,20.01,15973.82
CUST04072,Rahul Patil,16,40,223627.85,49022.64,21.92,13976.74
CUST00123,Kavya Joshi,13,22,223589.89,76919.95,34.4,17199.22
CUST03846,Rohan Shah,11,25,223557.17,60346.13,26.99,20323.38
CUST00565,Sneha Shah,9,27,223544.64,60129.55,26.9,24838.29
CUST00853,Arjun Deshmukh,17,29,223533.08,56490.55,25.27,13149.0
CUST00998,Rohan Mehta,9,23,223492.88,74127.15,33.17,24832.54
CUST05077,Rohan Nair,14,39,223486.9,46030.94,20.6,15963.35
CUST03675,Aarav Patil,14,29,223465.3,58946.09,26.38,15961.81
CUST02827,Karan Singh,12,26,223409.1,64103.27,28.69,18617.42
CUST02268,Sneha Singh,11,29,223389.46,54096.02,24.22,20308.13
CUST04528,Rahul Nair,14,39,223384.12,45140.79,20.21,15956.01
CUST01281,Neha Patil,13,27,223348.73,57770.34,25.87,17180.67
CUST02172,Aditya Singh,11,21,223284.98,63336.5,28.37,20298.63
CUST02504,Rohan Kumar,18,40,223234.07,48666.01,21.8,12401.89
CUST00444,Meera Singh,13,24,223222.76,57128.46,25.59,17170.98
CUST00483,Arjun Joshi,16,32,223218.56,47126.29,21.11,13951.16
CUST03263,Arjun Patil,11,36,223088.9,41219.21,18.48,20280.81
CUST01486,Ananya Singh,15,30,223079.63,45776.17,20.52,14871.98
CUST05133,Aarav Sharma,12,22,223039.76,52378.51,23.48,18586.65
CUST05643,Vivaan Sharma,11,24,222972.75,51116.22,22.92,20270.25
CUST00966,Meera Mehta,11,26,222964.88,57451.18,25.77,20269.53
CUST03727,Ananya Verma,15,32,222895.28,64368.74,28.88,14859.69
CUST03625,Rohan Singh,13,22,222863.09,66413.47,29.8,17143.31
CUST03569,Ananya Shah,11,29,222769.53,62727.29,28.16,20251.78
CUST00702,Sneha Shah,13,32,222694.05,55761.19,25.04,17130.31
CUST00002,Vivaan Shah,14,28,222656.85,45271.33,20.33,15904.06
CUST04967,Vivaan Kumar,14,33,222651.1,42410.3,19.05,15903.65
CUST04082,Arjun Sharma,12,26,222611.83,57098.99,25.65,18550.99
CUST03515,Rohan Sharma,10,27,222593.17,61500.55,27.63,22259.32
CUST00701,Aditya Gupta,12,31,222557.95,54212.11,24.36,18546.5
CUST00753,Aarav Shah,11,27,222432.62,49795.33,22.39,20221.15
CUST05186,Pooja Deshmukh,11,27,222421.72,59245.33,26.64,20220.16
CUST04313,Isha Singh,16,40,222416.92,61036.93,27.44,13901.06
CUST05436,Aarav Singh,11,27,222383.68,54494.06,24.5,20216.7
CUST03041,Meera Deshmukh,13,34,222379.9,43839.91,19.71,17106.15
CUST05668,Karan Nair,14,32,222371.32,45324.18,20.38,15883.67
CUST01722,Karan Nair,10,28,222369.26,67508.88,30.36,22236.93
CUST04368,Vivaan Patil,11,24,222362.14,66050.88,29.7,20214.74
CUST04513,Kavya Verma,13,30,222336.6,65479.05,29.45,17102.82
CUST00797,Karan Joshi,14,40,222282.04,71101.05,31.99,15877.29
CUST03966,Aditya Shah,13,33,222268.69,47089.55,21.19,17097.59
CUST04545,Isha Mehta,15,29,222266.44,50498.92,22.72,14817.76
CUST04418,Ananya Gupta,8,24,222260.68,42913.94,19.31,27782.58
CUST02255,Aditya Joshi,12,24,222149.25,72025.96,32.42,18512.44
CUST03023,Rohan Deshmukh,12,40,222146.37,56777.66,25.56,18512.2
CUST00061,Kavya Gupta,16,32,222146.32,40604.38,18.28,13884.15
CUST03188,Aditya Shah,10,29,222120.95,42823.11,19.28,22212.1
CUST01259,Ananya Kumar,14,30,221991.11,31415.52,14.15,15856.51
CUST01637,Priya Deshmukh,11,21,221988.16,56491.55,25.45,20180.74
CUST03818,Priya Singh,12,23,221970.69,51331.21,23.13,18497.56
CUST02765,Pooja Mehta,11,32,221919.01,63272.03,28.51,20174.46
CUST01837,Arjun Deshmukh,12,32,221902.08,47051.12,21.2,18491.84
CUST04457,Neha Mhaske,16,34,221892.05,49968.06,22.52,13868.25
CUST01037,Neha Mhaske,14,31,221848.86,62449.68,28.15,15846.35
CUST00085,Priya Mhaske,12,31,221828.51,38428.97,17.32,18485.71
CUST03944,Karan Singh,17,39,221753.2,59925.24,27.02,13044.31
CUST01552,Aditya Shah,14,29,221693.73,70348.35,31.73,15835.27
CUST02231,Amit Deshmukh,11,25,221672.07,59967.65,27.05,20152.01
CUST01166,Amit Gupta,13,31,221602.16,42388.08,19.13,17046.32
CUST02512,Amit Mehta,13,30,221562.36,52451.18,23.67,17043.26
CUST02420,Isha Joshi,17,30,221481.43,60571.3,27.35,13028.32
CUST04395,Pooja Sharma,15,38,221471.82,44346.18,20.02,14764.79
CUST01569,Kavya Joshi,15,27,221466.65,60888.36,27.49,14764.44
CUST02599,Vivaan Gupta,14,35,221463.88,67203.15,30.34,15818.85
CUST00606,Amit Mhaske,11,31,221431.17,58053.12,26.22,20130.11
CUST04648,Rohan Sharma,9,25,221420.88,68977.5,31.15,24602.32
CUST04314,Arjun Shah,12,29,221410.1,48561.19,21.93,18450.84
CUST00771,Isha Mehta,9,18,221275.32,73223.36,33.09,24586.15
CUST04670,Kavya Deshmukh,13,35,221251.79,55602.12,25.13,17019.37
CUST03116,Meera Joshi,10,22,221239.71,56994.16,25.76,22123.97
CUST02979,Rohan Patil,14,29,221103.46,60222.21,27.24,15793.1
CUST01986,Aditya Deshmukh,10,19,221058.47,62537.14,28.29,22105.85
CUST03074,Karan Joshi,13,34,221041.77,60204.58,27.24,17003.21
CUST01983,Kavya Gupta,13,25,221030.24,65123.42,29.46,17002.33
CUST01917,Pooja Patil,11,31,221005.88,46523.76,21.05,20091.44
CUST02789,Meera Mhaske,14,28,221004.79,46827.03,21.19,15786.06
CUST01358,Neha Shah,10,23,220997.88,55594.55,25.16,22099.79
CUST03701,Neha Gupta,14,27,220933.0,64726.87,29.3,15780.93
CUST04754,Sneha Mehta,12,25,220865.24,57388.04,25.98,18405.44
CUST02003,Kavya Verma,12,28,220782.88,54061.1,24.49,18398.57
CUST04660,Ananya Singh,11,28,220746.75,56427.67,25.56,20067.89
CUST03547,Isha Mhaske,10,29,220674.75,40292.35,18.26,22067.47
CUST05972,Aditya Kumar,15,27,220521.56,66484.85,30.15,14701.44
CUST04704,Arjun Shah,14,39,220487.95,46820.6,21.23,15749.14
CUST03473,Rohan Verma,17,35,220461.5,54847.27,24.88,12968.32
CUST04146,Rahul Joshi,14,30,220368.68,56435.03,25.61,15740.62
CUST03385,Vivaan Verma,11,26,220263.25,52717.6,23.93,20023.93
CUST04200,Aarav Deshmukh,11,25,220155.83,58044.54,26.37,20014.17
CUST05320,Rahul Mehta,13,31,220091.89,69547.43,31.6,16930.15
CUST03122,Aarav Joshi,12,26,220073.48,63950.76,29.06,18339.46
CUST03080,Arjun Mehta,14,32,220063.9,70568.65,32.07,15718.85
CUST04058,Priya Singh,10,31,220061.65,53827.31,24.46,22006.17
CUST03252,Arjun Verma,11,22,220051.98,64080.12,29.12,20004.73
CUST00192,Sneha Deshmukh,9,24,220046.58,47886.47,21.76,24449.62
CUST05817,Neha Joshi,14,28,219990.14,62364.92,28.35,15713.58
CUST05664,Amit Deshmukh,10,25,219989.19,62999.05,28.64,21998.92
CUST03486,Rahul Nair,15,38,219937.23,44623.6,20.29,14662.48
CUST05034,Isha Singh,9,23,219807.33,42904.39,19.52,24423.04
CUST05740,Rohan Mhaske,10,22,219759.89,58975.92,26.84,21975.99
CUST00856,Priya Mehta,9,29,219705.57,44473.17,20.24,24411.73
CUST02932,Karan Kumar,12,27,219704.83,61695.79,28.08,18308.74
CUST04179,Sneha Mehta,16,37,219700.51,52684.61,23.98,13731.28
CUST04124,Rohan Patil,15,32,219699.05,48883.43,22.25,14646.6
CUST01746,Pooja Deshmukh,11,25,219612.34,51305.46,23.36,19964.76
CUST04923,Pooja Sharma,13,29,219605.18,67514.25,30.74,16892.71
CUST01504,Amit Mehta,14,30,219602.08,49792.53,22.67,15685.86
CUST03958,Amit Deshmukh,12,30,219563.11,59592.12,27.14,18296.93
CUST02201,Karan Sharma,11,28,219551.3,51900.25,23.64,19959.21
CUST00008,Sneha Mhaske,12,44,219523.44,41308.02,18.82,18293.62
CUST05206,Amit Shah,15,30,219512.24,57668.59,26.27,14634.15
CUST02257,Aarav Singh,11,22,219476.82,49168.86,22.4,19952.44
CUST01802,Priya Deshmukh,13,35,219445.55,47691.59,21.73,16880.43
CUST01461,Vivaan Gupta,12,22,219430.39,52680.91,24.01,18285.87
CUST00320,Aarav Shah,17,38,219370.4,46751.76,21.31,12904.14
CUST05204,Isha Nair,13,27,219301.69,59171.82,26.98,16869.36
CUST00857,Vivaan Mhaske,11,22,219268.83,48280.5,22.02,19933.53
CUST00736,Aditya Shah,12,27,219267.6,49929.72,22.77,18272.3
CUST05693,Rahul Mhaske,15,36,219245.83,51686.97,23.57,14616.39
CUST02101,Amit Mehta,8,26,219213.3,32367.25,14.77,27401.66
CUST05432,Vivaan Verma,12,26,219198.29,61931.85,28.25,18266.52
CUST03845,Aditya Nair,15,30,219102.69,48065.89,21.94,14606.85
CUST00623,Rahul Kumar,9,23,219091.52,48248.55,22.02,24343.5
CUST03568,Kavya Joshi,13,27,219068.04,41712.21,19.04,16851.39
CUST01426,Neha Nair,12,30,219061.85,62325.35,28.45,18255.15
CUST01306,Isha Gupta,9,22,219053.72,54037.5,24.67,24339.3
CUST02763,Amit Gupta,13,32,218970.49,29550.52,13.5,16843.88
CUST01854,Vivaan Patil,12,33,218963.76,47000.49,21.46,18246.98
CUST00952,Kavya Mhaske,15,31,218953.52,53086.9,24.25,14596.9
CUST04757,Sneha Mhaske,9,25,218937.74,45288.47,20.69,24326.42
CUST00905,Meera Singh,12,23,218893.24,62743.67,28.66,18241.1
CUST03013,Vivaan Mhaske,14,31,218751.66,52925.55,24.19,15625.12
CUST04618,Sneha Mhaske,14,37,218727.65,47912.23,21.9,15623.4
CUST04021,Vivaan Patil,10,22,218690.7,57872.99,26.46,21869.07
CUST03126,Amit Mhaske,11,30,218665.59,66124.44,30.24,19878.69
CUST00867,Aarav Kumar,13,28,218641.92,55842.62,25.54,16818.61
CUST04055,Priya Nair,12,31,218599.47,54875.98,25.1,18216.62
CUST04224,Aarav Shah,13,28,218593.83,62560.15,28.62,16814.91
CUST01404,Aarav Deshmukh,8,24,218581.08,61740.03,28.25,27322.64
CUST01289,Aditya Joshi,12,33,218554.07,60388.78,27.63,18212.84
CUST03114,Meera Kumar,9,21,218474.16,61918.65,28.34,24274.91
CUST03218,Kavya Deshmukh,11,26,218468.61,39242.0,17.96,19860.78
CUST05042,Arjun Shah,17,33,218428.19,63258.01,28.96,12848.72
CUST05974,Karan Mhaske,14,35,218342.03,54550.37,24.98,15595.86
CUST00276,Amit Mehta,11,28,218291.81,58001.22,26.57,19844.71
CUST00249,Sneha Patil,13,30,218191.12,52460.2,24.04,16783.93
CUST02851,Ananya Singh,17,47,218154.13,43565.42,19.97,12832.6
CUST02009,Aarav Singh,15,41,218123.04,53127.21,24.36,14541.54
CUST02490,Pooja Singh,14,34,218080.99,52116.83,23.9,15577.21
CUST02807,Arjun Mhaske,12,30,217989.87,49855.99,22.87,18165.82
CUST03672,Rohan Sharma,12,28,217867.07,59702.05,27.4,18155.59
CUST02012,Amit Mhaske,10,20,217822.05,60350.21,27.71,21782.2
CUST01859,Rahul Shah,10,31,217735.09,58788.32,27.0,21773.51
CUST03843,Isha Singh,15,39,217696.05,49350.04,22.67,14513.07
CUST01822,Arjun Gupta,10,25,217606.06,54587.58,25.09,21760.61
CUST03592,Pooja Deshmukh,13,30,217582.15,55662.42,25.58,16737.09
CUST04900,Pooja Mehta,13,32,217560.66,38859.48,17.86,16735.44
CUST04397,Amit Shah,15,31,217549.49,57782.52,26.56,14503.3
CUST02642,Meera Mhaske,11,27,217522.44,57505.55,26.44,19774.77
CUST00643,Isha Nair,8,20,217449.95,60273.39,27.72,27181.24
CUST03140,Priya Patil,14,26,217412.4,48200.19,22.17,15529.46
CUST01360,Ananya Verma,15,38,217408.51,53788.37,24.74,14493.9
CUST03542,Pooja Mehta,9,28,217389.44,46030.85,21.17,24154.38
CUST04026,Aditya Deshmukh,14,35,217335.24,58539.35,26.94,15523.95
CUST00168,Karan Verma,14,27,217294.83,52710.0,24.26,15521.06
CUST01924,Aditya Verma,9,26,217270.62,67120.4,30.89,24141.18
CUST05489,Isha Mehta,10,35,217255.43,43892.42,20.2,21725.54
CUST05821,Sneha Kumar,15,33,217189.44,40569.81,18.68,14479.3
CUST02408,Rohan Mehta,14,25,217112.28,56155.44,25.86,15508.02
CUST00216,Aditya Singh,15,27,217065.27,41302.99,19.03,14471.02
CUST02640,Rahul Mehta,9,21,217013.47,63815.35,29.41,24112.61
CUST05842,Rohan Mehta,11,27,216944.43,61059.68,28.15,19722.22
CUST04237,Ananya Mehta,17,36,216794.19,52377.0,24.16,12752.6
CUST03196,Aarav Patil,11,26,216720.12,53833.72,24.84,19701.83
CUST01535,Priya Sharma,15,27,216658.92,51546.19,23.79,14443.93
CUST03034,Neha Shah,14,31,216603.91,51617.43,23.83,15471.71
CUST05997,Sneha Verma,11,27,216506.81,51636.08,23.85,19682.44
CUST02162,Aarav Sharma,11,22,216491.46,67183.65,31.03,19681.04
CUST04306,Arjun Verma,12,23,216437.57,60638.7,28.02,18036.46
CUST05788,Arjun Singh,14,26,216354.82,67184.75,31.05,15453.92
CUST03160,Aditya Singh,10,29,216213.84,45402.21,21.0,21621.38
CUST01996,Vivaan Deshmukh,10,24,216211.53,41644.15,19.26,21621.15
CUST03249,Kavya Patil,17,33,216146.89,58373.83,27.01,12714.52
CUST05814,Pooja Shah,12,22,216120.11,69733.81,32.27,18010.01
CUST03096,Rohan Nair,10,28,216001.22,45467.72,21.05,21600.12
CUST01941,Ananya Nair,16,36,215932.08,40694.75,18.85,13495.75
CUST04298,Aarav Shah,13,32,215906.02,66605.58,30.85,16608.16
CUST05623,Ananya Shah,10,23,215848.71,52965.18,24.54,21584.87
CUST01008,Neha Gupta,13,26,215818.98,43954.88,20.37,16601.46
CUST02131,Kavya Mhaske,13,27,215759.09,50875.21,23.58,16596.85
CUST00286,Vivaan Verma,14,36,215721.74,34627.76,16.05,15408.7
CUST05055,Ananya Joshi,9,22,215576.09,61746.94,28.64,23952.9
CUST00705,Aarav Shah,13,33,215550.35,43574.61,20.22,16580.8
CUST05902,Ananya Joshi,12,30,215535.73,57609.07,26.73,17961.31
CUST04383,Aditya Patil,14,29,215535.17,54901.51,25.47,15395.37
CUST02114,Ananya Patil,11,20,215489.06,60333.85,28.0,19589.91
CUST04491,Aarav Shah,17,39,215481.0,52472.05,24.35,12675.35
CUST05360,Sneha Patil,13,36,215480.65,53669.61,24.91,16575.43
CUST05975,Rohan Deshmukh,12,28,215344.04,53661.62,24.92,17945.34
CUST04373,Priya Gupta,9,22,215305.32,68188.55,31.67,23922.81
CUST03131,Kavya Shah,13,27,215270.36,59231.61,27.51,16559.26
CUST04500,Karan Joshi,12,28,215216.23,46759.6,21.73,17934.69
CUST02256,Ananya Mhaske,10,25,215213.92,51122.99,23.75,21521.39
CUST01347,Meera Sharma,10,22,215213.53,52658.82,24.47,21521.35
CUST02707,Arjun Patil,8,22,215206.72,61078.46,28.38,26900.84
CUST01271,Rohan Kumar,12,22,215154.57,61011.96,28.36,17929.55
CUST05136,Priya Nair,12,25,215153.26,39377.24,18.3,17929.44
CUST01754,Vivaan Nair,14,37,215131.74,49130.85,22.84,15366.55
CUST04615,Meera Kumar,15,34,215092.5,62067.82,28.86,14339.5
CUST05256,Rahul Deshmukh,13,35,215033.85,42424.9,19.73,16541.07
CUST01906,Rahul Gupta,14,35,215021.21,60115.08,27.96,15358.66
CUST02841,Aarav Singh,12,30,214973.84,44154.96,20.54,17914.49
CUST05082,Karan Gupta,14,22,214959.77,50445.27,23.47,15354.27
CUST05247,Karan Sharma,14,39,214944.05,45440.22,21.14,15353.15
CUST01265,Neha Deshmukh,15,33,214872.71,42809.83,19.92,14324.85
CUST01777,Isha Sharma,11,25,214848.81,48327.13,22.49,19531.71
CUST01808,Aarav Gupta,15,36,214820.74,52082.16,24.24,14321.38
CUST00675,Kavya Mhaske,14,26,214819.72,36324.69,16.91,15344.27
CUST02684,Isha Gupta,10,22,214751.03,55507.74,25.85,21475.1
CUST03971,Aditya Kumar,8,20,214709.2,53757.45,25.04,26838.65
CUST00023,Amit Sharma,7,27,214692.0,47312.66,22.04,30670.29
CUST02276,Priya Sharma,18,36,214660.32,48301.72,22.5,11925.57
CUST04317,Vivaan Joshi,11,33,214628.73,49911.89,23.25,19511.7
CUST05425,Arjun Shah,9,24,214606.19,47652.56,22.2,23845.13
CUST03911,Aditya Kumar,12,22,214568.66,53326.99,24.85,17880.72
CUST03959,Isha Patil,12,28,214564.4,64598.17,30.11,17880.37
CUST05318,Karan Joshi,11,29,214398.47,47760.76,22.28,19490.77
CUST05864,Pooja Mehta,15,34,214317.85,37103.35,17.31,14287.86
CUST01068,Isha Joshi,12,29,214306.26,41574.34,19.4,17858.85
CUST05876,Ananya Patil,11,22,214285.65,53480.82,24.96,19480.51
CUST03222,Karan Patil,12,22,214276.59,48827.39,22.79,17856.38
CUST00013,Rohan Nair,10,29,214240.39,50940.74,23.78,21424.04
CUST04853,Kavya Nair,13,28,214237.35,71417.33,33.34,16479.8
CUST03872,Kavya Sharma,10,23,214195.6,51878.13,24.22,21419.56
CUST02701,Meera Kumar,12,28,214165.45,51640.36,24.11,17847.12
