Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Revenue_Rank,Revenue_Contribution_Percent,Cumulative_Revenue_Percent,Revenue_Concentration_Segment
CUST05864,Pooja Mehta,15,34,214317.85,37103.35,3113,0.0157,67.262,Moderate Contributors
CUST01068,Isha Joshi,12,29,214306.26,41574.34,3114,0.0157,67.2777,Moderate Contributors
CUST05876,Ananya Patil,11,22,214285.65,53480.82,3115,0.0157,67.2935,Moderate Contributors
CUST03222,Karan Patil,12,22,214276.59,48827.39,3116,0.0157,67.3092,Moderate Contributors
CUST00013,Rohan Nair,10,29,214240.39,50940.74,3117,0.0157,67.3249,Moderate Contributors
CUST04853,Kavya Nair,13,28,214237.35,71417.33,3118,0.0157,67.3407,Moderate Contributors
CUST03872,Kavya Sharma,10,23,214195.6,51878.13,3119,0.0157,67.3564,Moderate Contributors
CUST02701,Meera Kumar,12,28,214165.45,51640.36,3120,0.0157,67.3721,Moderate Contributors
CUST05628,Karan Sharma,17,34,214158.96,43925.7,3121,0.0157,67.3878,Moderate Contributors
CUST03691,Arjun Mehta,11,26,214134.52,43561.42,3122,0.0157,67.4036,Moderate Contributors
CUST01526,Amit Kumar,14,41,214106.76,43733.3,3123,0.0157,67.4193,Moderate Contributors
CUST03585,Sneha Shah,14,29,214040.49,45857.6,3124,0.0157,67.435,Moderate Contributors
CUST04016,Ananya Nair,14,34,214035.07,57792.37,3125,0.0157,67.4507,Moderate Contributors
CUST04662,Ananya Gupta,12,32,213959.37,46444.79,3126,0.0157,67.4664,Moderate Contributors
CUST02548,Arjun Sharma,11,27,213924.14,54280.17,3127,0.0157,67.4822,Moderate Contributors
CUST02347,Isha Patil,10,21,213867.65,34348.4,3128,0.0157,67.4979,Moderate Contributors
CUST02119,Aditya Mehta,12,29,213839.83,52557.04,3129,0.0157,67.5136,Moderate Contributors
CUST05971,Meera Shah,10,33,213781.4,60330.89,3130,0.0157,67.5293,Moderate Contributors
CUST01203,Aarav Sharma,11,21,213720.44,64918.08,3131,0.0157,67.545,Moderate Contributors
CUST01232,Arjun Deshmukh,12,36,213719.14,53281.44,3132,0.0157,67.5607,Moderate Contributors
CUST02399,Priya Deshmukh,10,26,213681.43,57333.9,3133,0.0157,67.5764,Moderate Contributors
CUST01345,Aarav Verma,10,24,213659.54,29203.71,3134,0.0157,67.592,Moderate Contributors
CUST03738,Sneha Nair,15,23,213637.94,46522.37,3135,0.0157,67.6077,Moderate Contributors
CUST00612,Pooja Sharma,15,31,213612.9,43594.75,3136,0.0157,67.6234,Moderate Contributors
CUST01868,Sneha Deshmukh,13,30,213581.45,58379.33,3137,0.0157,67.6391,Moderate Contributors
CUST00042,Ananya Kumar,14,31,213578.83,48329.54,3138,0.0157,67.6548,Moderate Contributors
CUST00367,Priya Shah,12,37,213576.34,63197.36,3139,0.0157,67.6705,Moderate Contributors
CUST03489,Arjun Sharma,13,37,213542.38,47624.51,3140,0.0157,67.6862,Moderate Contributors
CUST01142,Vivaan Shah,14,24,213529.63,61466.44,3141,0.0157,67.7018,Moderate Contributors
CUST03476,Arjun Mhaske,11,32,213422.42,57437.14,3142,0.0157,67.7175,Moderate Contributors
CUST01278,Aditya Mhaske,14,25,213399.27,53586.66,3143,0.0157,67.7332,Moderate Contributors
CUST02227,Karan Gupta,15,34,213364.02,51649.45,3144,0.0157,67.7489,Moderate Contributors
CUST05976,Aarav Mhaske,12,27,213318.02,46417.0,3145,0.0157,67.7645,Moderate Contributors
CUST05334,Aarav Gupta,10,22,213272.77,50741.4,3146,0.0157,67.7802,Moderate Contributors
CUST05420,Isha Mhaske,10,31,213266.04,46272.65,3147,0.0157,67.7959,Moderate Contributors
CUST05818,Neha Deshmukh,12,23,213100.81,42167.64,3148,0.0157,67.8115,Moderate Contributors
CUST01031,Sneha Patil,12,32,213095.4,54081.13,3149,0.0157,67.8272,Moderate Contributors
CUST02385,Isha Sharma,9,25,213072.94,40210.15,3150,0.0156,67.8428,Moderate Contributors
CUST04840,Meera Shah,18,34,213069.39,45702.69,3151,0.0156,67.8585,Moderate Contributors
CUST05347,Karan Kumar,10,23,213060.07,64620.15,3152,0.0156,67.8741,Moderate Contributors
CUST05253,Ananya Shah,18,35,213051.0,51005.44,3153,0.0156,67.8897,Moderate Contributors
CUST05349,Sneha Kumar,13,28,213034.69,55994.35,3154,0.0156,67.9054,Moderate Contributors
CUST04377,Meera Mhaske,10,24,213031.25,47273.26,3155,0.0156,67.921,Moderate Contributors
CUST01937,Aditya Shah,12,26,212988.27,50489.27,3156,0.0156,67.9367,Moderate Contributors
CUST04367,Rohan Patil,17,34,212979.4,52483.68,3157,0.0156,67.9523,Moderate Contributors
CUST04240,Meera Shah,11,30,212959.45,59603.81,3158,0.0156,67.968,Moderate Contributors
CUST03301,Pooja Mehta,14,31,212835.01,56406.37,3159,0.0156,67.9836,Moderate Contributors
CUST01545,Priya Kumar,14,35,212805.94,44078.08,3160,0.0156,67.9992,Moderate Contributors
CUST03618,Neha Nair,13,32,212803.64,55451.18,3161,0.0156,68.0149,Moderate Contributors
CUST05726,Sneha Sharma,15,30,212769.17,49834.52,3162,0.0156,68.0305,Moderate Contributors
CUST00088,Rahul Sharma,14,28,212725.52,51605.81,3163,0.0156,68.0461,Moderate Contributors
CUST05605,Arjun Gupta,12,31,212697.69,58162.92,3164,0.0156,68.0617,Moderate Contributors
CUST05804,Pooja Joshi,9,30,212684.92,50987.82,3165,0.0156,68.0773,Moderate Contributors
CUST05748,Meera Sharma,8,20,212575.82,60227.6,3166,0.0156,68.093,Moderate Contributors
CUST01604,Ananya Shah,14,25,212439.9,56255.76,3167,0.0156,68.1086,Moderate Contributors
CUST03501,Karan Mehta,10,28,212334.59,53823.53,3168,0.0156,68.1241,Moderate Contributors
CUST01006,Rohan Verma,14,34,212325.17,50030.55,3169,0.0156,68.1397,Moderate Contributors
CUST02321,Arjun Gupta,10,27,212324.61,63837.79,3170,0.0156,68.1553,Moderate Contributors
CUST02530,Amit Mehta,18,48,212302.98,49375.55,3171,0.0156,68.1709,Moderate Contributors
CUST02175,Ananya Sharma,11,29,212262.44,60006.85,3172,0.0156,68.1865,Moderate Contributors
CUST02602,Kavya Shah,10,22,212235.79,32949.51,3173,0.0156,68.2021,Moderate Contributors
CUST03433,Meera Shah,12,22,212130.77,60312.82,3174,0.0156,68.2177,Moderate Contributors
CUST02897,Karan Deshmukh,9,19,212120.01,62156.72,3175,0.0156,68.2333,Moderate Contributors
CUST00222,Rahul Verma,8,23,212107.71,54756.21,3176,0.0156,68.2488,Moderate Contributors
CUST04925,Rohan Shah,13,27,211931.21,41644.81,3177,0.0156,68.2644,Moderate Contributors
CUST04096,Aarav Gupta,13,32,211919.44,44462.08,3178,0.0156,68.28,Moderate Contributors
CUST02434,Rohan Mehta,15,40,211890.22,53869.58,3179,0.0156,68.2955,Moderate Contributors
CUST05212,Kavya Deshmukh,12,26,211883.27,50531.46,3180,0.0156,68.3111,Moderate Contributors
CUST02463,Sneha Joshi,11,23,211796.64,56792.31,3181,0.0156,68.3266,Moderate Contributors
CUST02575,Ananya Shah,9,24,211784.56,42273.13,3182,0.0156,68.3422,Moderate Contributors
CUST01489,Arjun Mehta,12,29,211741.75,47639.37,3183,0.0156,68.3577,Moderate Contributors
CUST03040,Amit Verma,12,31,211738.69,61905.99,3184,0.0156,68.3733,Moderate Contributors
CUST04875,Sneha Joshi,11,23,211702.07,61638.31,3185,0.0155,68.3888,Moderate Contributors
CUST02613,Sneha Mhaske,16,26,211666.19,55011.72,3186,0.0155,68.4044,Moderate Contributors
CUST02703,Kavya Mhaske,14,27,211501.12,48396.13,3187,0.0155,68.4199,Moderate Contributors
CUST01658,Meera Patil,13,25,211484.78,48418.67,3188,0.0155,68.4355,Moderate Contributors
CUST03331,Kavya Nair,10,26,211483.03,49806.75,3189,0.0155,68.451,Moderate Contributors
CUST04484,Vivaan Shah,10,24,211472.42,58382.42,3190,0.0155,68.4665,Moderate Contributors
CUST00605,Arjun Kumar,13,24,211422.37,45466.94,3191,0.0155,68.482,Moderate Contributors
CUST05626,Rahul Joshi,14,31,211377.91,59328.14,3192,0.0155,68.4976,Moderate Contributors
CUST04831,Amit Shah,10,33,211352.95,48528.81,3193,0.0155,68.5131,Moderate Contributors
CUST04372,Pooja Deshmukh,12,40,211333.23,59437.28,3194,0.0155,68.5286,Moderate Contributors
CUST05747,Arjun Patil,10,24,211327.43,52207.4,3195,0.0155,68.5441,Moderate Contributors
CUST02889,Amit Sharma,8,18,211314.62,61184.88,3196,0.0155,68.5597,Moderate Contributors
CUST03901,Karan Kumar,14,28,211259.8,60933.31,3197,0.0155,68.5752,Moderate Contributors
CUST04687,Neha Nair,14,23,211220.82,52182.43,3198,0.0155,68.5907,Moderate Contributors
CUST05302,Vivaan Sharma,13,30,211118.13,53809.33,3199,0.0155,68.6062,Moderate Contributors
CUST00799,Pooja Mhaske,12,31,211065.61,42814.87,3200,0.0155,68.6217,Moderate Contributors
CUST05005,Rahul Verma,15,30,211033.53,55261.06,3201,0.0155,68.6372,Moderate Contributors
CUST03657,Kavya Kumar,14,33,210954.82,44893.1,3202,0.0155,68.6527,Moderate Contributors
CUST05387,Aarav Gupta,16,32,210897.59,59396.08,3203,0.0155,68.6682,Moderate Contributors
CUST02624,Rahul Sharma,11,27,210880.6,52322.7,3204,0.0155,68.6837,Moderate Contributors
CUST03852,Kavya Patil,12,27,210880.58,41728.5,3205,0.0155,68.6991,Moderate Contributors
CUST05992,Rohan Mhaske,13,27,210804.0,45539.26,3206,0.0155,68.7146,Moderate Contributors
CUST04755,Aditya Mehta,7,17,210796.14,50110.9,3207,0.0155,68.7301,Moderate Contributors
CUST04793,Meera Mehta,12,30,210784.15,40674.76,3208,0.0155,68.7456,Moderate Contributors
CUST00759,Pooja Mehta,11,28,210776.81,38584.09,3209,0.0155,68.7611,Moderate Contributors
CUST04210,Aditya Sharma,13,27,210747.51,57376.48,3210,0.0155,68.7765,Moderate Contributors
CUST03942,Rahul Mehta,9,21,210738.47,53236.97,3211,0.0155,68.792,Moderate Contributors
CUST02409,Pooja Singh,12,31,210681.88,52758.73,3212,0.0155,68.8075,Moderate Contributors
CUST03231,Pooja Mhaske,11,27,210671.89,47796.25,3213,0.0155,68.823,Moderate Contributors
CUST05388,Aarav Sharma,8,22,210661.41,40901.77,3214,0.0155,68.8384,Moderate Contributors
CUST03284,Aarav Singh,13,33,210622.96,39465.46,3215,0.0155,68.8539,Moderate Contributors
CUST00707,Isha Patil,12,32,210575.96,58103.5,3216,0.0155,68.8694,Moderate Contributors
CUST05727,Priya Joshi,10,25,210560.48,59939.63,3217,0.0155,68.8848,Moderate Contributors
CUST00941,Arjun Gupta,14,26,210372.28,52711.04,3218,0.0155,68.9003,Moderate Contributors
CUST01601,Isha Joshi,17,30,210234.3,47001.53,3219,0.0154,68.9157,Moderate Contributors
CUST00889,Karan Kumar,11,32,210132.46,52997.67,3220,0.0154,68.9312,Moderate Contributors
CUST04039,Aarav Nair,13,27,210091.24,39984.3,3221,0.0154,68.9466,Moderate Contributors
CUST04315,Kavya Kumar,15,24,210079.91,44465.29,3222,0.0154,68.962,Moderate Contributors
CUST04169,Karan Mehta,9,23,210073.63,46055.72,3223,0.0154,68.9774,Moderate Contributors
CUST01743,Rohan Patil,14,28,210073.51,50029.37,3224,0.0154,68.9929,Moderate Contributors
CUST03633,Aarav Deshmukh,10,22,210046.97,48584.23,3225,0.0154,69.0083,Moderate Contributors
CUST01237,Kavya Kumar,12,26,210003.72,49665.4,3226,0.0154,69.0237,Moderate Contributors
CUST02595,Priya Mehta,13,33,209968.68,45822.77,3227,0.0154,69.0391,Moderate Contributors
CUST00083,Kavya Kumar,13,26,209958.15,50352.71,3228,0.0154,69.0546,Moderate Contributors
CUST00319,Neha Patil,11,22,209940.21,48775.82,3229,0.0154,69.07,Moderate Contributors
CUST03397,Isha Mehta,15,33,209922.66,55371.93,3230,0.0154,69.0854,Moderate Contributors
CUST05606,Priya Deshmukh,8,16,209832.97,61187.94,3231,0.0154,69.1008,Moderate Contributors
CUST02438,Karan Joshi,13,35,209808.66,46719.25,3232,0.0154,69.1162,Moderate Contributors
CUST01898,Neha Mhaske,15,26,209651.24,50950.29,3233,0.0154,69.1316,Moderate Contributors
CUST02702,Aditya Verma,16,33,209635.68,41387.68,3234,0.0154,69.147,Moderate Contributors
CUST01210,Kavya Verma,15,28,209633.81,52194.5,3235,0.0154,69.1624,Moderate Contributors
CUST04064,Karan Patil,14,36,209621.01,44807.15,3236,0.0154,69.1778,Moderate Contributors
CUST01349,Ananya Singh,17,39,209542.09,48600.29,3237,0.0154,69.1932,Moderate Contributors
CUST05766,Priya Kumar,11,19,209540.56,48296.95,3238,0.0154,69.2086,Moderate Contributors
CUST02150,Pooja Sharma,9,22,209502.75,50516.31,3239,0.0154,69.224,Moderate Contributors
CUST00097,Rohan Nair,12,34,209453.43,40243.77,3240,0.0154,69.2393,Moderate Contributors
CUST00221,Amit Singh,13,36,209447.53,49724.22,3241,0.0154,69.2547,Moderate Contributors
CUST02804,Priya Sharma,13,31,209355.08,54082.7,3242,0.0154,69.2701,Moderate Contributors
CUST03763,Rohan Singh,10,31,209354.09,45983.74,3243,0.0154,69.2855,Moderate Contributors
CUST04065,Rohan Deshmukh,15,34,209295.23,56022.95,3244,0.0154,69.3008,Moderate Contributors
CUST05886,Sneha Shah,17,40,209212.1,56017.97,3245,0.0154,69.3162,Moderate Contributors
CUST02488,Ananya Patil,11,26,209149.2,44920.68,3246,0.0154,69.3316,Moderate Contributors
CUST01781,Aarav Kumar,13,33,209137.3,45809.73,3247,0.0154,69.3469,Moderate Contributors
CUST03504,Arjun Gupta,13,26,209131.64,56787.91,3248,0.0154,69.3623,Moderate Contributors
CUST03827,Rahul Mehta,10,24,209125.3,53517.42,3249,0.0154,69.3777,Moderate Contributors
CUST05138,Pooja Shah,16,29,209027.95,55059.38,3250,0.0154,69.393,Moderate Contributors
CUST03071,Pooja Sharma,15,23,208985.54,55202.53,3251,0.0153,69.4084,Moderate Contributors
CUST04641,Ananya Mhaske,14,30,208966.06,53845.78,3252,0.0153,69.4237,Moderate Contributors
CUST02668,Rohan Mhaske,7,18,208939.15,57978.13,3253,0.0153,69.439,Moderate Contributors
CUST02083,Meera Gupta,13,28,208909.22,39794.26,3254,0.0153,69.4544,Moderate Contributors
CUST00700,Aarav Singh,11,22,208890.9,57642.62,3255,0.0153,69.4697,Moderate Contributors
CUST02166,Aarav Patil,11,25,208823.85,44265.04,3256,0.0153,69.4851,Moderate Contributors
CUST03693,Amit Patil,13,34,208777.95,37296.48,3257,0.0153,69.5004,Moderate Contributors
CUST03619,Neha Mehta,10,24,208666.15,44641.46,3258,0.0153,69.5157,Moderate Contributors
CUST01550,Aarav Verma,11,32,208662.13,54864.7,3259,0.0153,69.531,Moderate Contributors
CUST01919,Meera Verma,11,30,208571.84,52263.36,3260,0.0153,69.5464,Moderate Contributors
CUST01445,Kavya Mhaske,12,27,208563.05,51402.09,3261,0.0153,69.5617,Moderate Contributors
CUST00529,Ananya Kumar,13,31,208549.57,52127.99,3262,0.0153,69.577,Moderate Contributors
CUST00895,Meera Gupta,14,36,208435.16,57020.72,3263,0.0153,69.5923,Moderate Contributors
CUST00820,Karan Mhaske,12,28,208408.63,42362.84,3264,0.0153,69.6076,Moderate Contributors
CUST04442,Neha Mehta,14,26,208400.06,38350.81,3265,0.0153,69.6229,Moderate Contributors
CUST01622,Karan Nair,12,20,208313.48,55461.05,3266,0.0153,69.6382,Moderate Contributors
CUST03420,Meera Shah,10,22,208274.79,42956.71,3267,0.0153,69.6535,Moderate Contributors
CUST04582,Aarav Joshi,15,31,208266.2,45924.76,3268,0.0153,69.6688,Moderate Contributors
CUST00954,Pooja Deshmukh,7,17,208179.56,53440.5,3269,0.0153,69.6841,Moderate Contributors
CUST00443,Aditya Shah,12,38,208146.44,44887.64,3270,0.0153,69.6994,Moderate Contributors
CUST05434,Amit Patil,16,31,208117.76,41191.98,3271,0.0153,69.7147,Moderate Contributors
CUST00651,Karan Nair,8,24,208080.42,68742.34,3272,0.0153,69.7299,Moderate Contributors
CUST01714,Rohan Deshmukh,11,34,208049.72,59038.94,3273,0.0153,69.7452,Moderate Contributors
CUST05352,Amit Mhaske,12,27,208019.23,46156.16,3274,0.0153,69.7605,Moderate Contributors
CUST01186,Ananya Joshi,15,31,207996.5,43699.42,3275,0.0153,69.7758,Moderate Contributors
CUST05762,Ananya Mhaske,12,31,207991.88,47832.96,3276,0.0153,69.7911,Moderate Contributors
CUST00344,Rohan Verma,9,23,207958.68,68660.65,3277,0.0153,69.8063,Moderate Contributors
CUST02558,Vivaan Kumar,9,23,207935.27,48206.66,3278,0.0153,69.8216,Moderate Contributors
CUST05575,Sneha Verma,11,24,207928.71,45607.72,3279,0.0153,69.8369,Moderate Contributors
CUST05286,Sneha Joshi,15,33,207926.25,46983.76,3280,0.0153,69.8521,Moderate Contributors
CUST03211,Meera Nair,13,26,207880.36,44794.22,3281,0.0153,69.8674,Moderate Contributors
CUST04772,Rohan Nair,12,24,207846.32,55368.07,3282,0.0153,69.8827,Moderate Contributors
CUST00714,Priya Nair,11,22,207832.95,55340.97,3283,0.0153,69.8979,Moderate Contributors
CUST00699,Pooja Patil,11,25,207828.49,34360.47,3284,0.0153,69.9132,Moderate Contributors
CUST02355,Rahul Patil,12,26,207815.9,43139.18,3285,0.0153,69.9285,Moderate Contributors
CUST02017,Pooja Nair,12,22,207777.48,56008.18,3286,0.0153,69.9437,Moderate Contributors
CUST00492,Priya Kumar,13,34,207773.69,63015.12,3287,0.0153,69.959,Moderate Contributors
CUST05102,Aarav Verma,13,24,207770.35,55568.16,3288,0.0153,69.9742,Moderate Contributors
CUST04227,Amit Joshi,9,23,207651.74,64375.39,3289,0.0153,69.9895,Moderate Contributors
CUST04991,Isha Nair,9,18,207635.09,47337.21,3290,0.0152,70.0047,Moderate Contributors
CUST01007,Priya Joshi,12,31,207633.64,53522.25,3291,0.0152,70.02,Moderate Contributors
CUST04848,Ananya Sharma,9,20,207631.47,62875.3,3292,0.0152,70.0352,Moderate Contributors
CUST04878,Sneha Kumar,11,26,207599.25,53409.17,3293,0.0152,70.0505,Moderate Contributors
CUST04626,Aditya Verma,12,26,207516.14,62101.98,3294,0.0152,70.0657,Moderate Contributors
CUST00057,Priya Mhaske,8,23,207494.49,50772.93,3295,0.0152,70.081,Moderate Contributors
CUST01654,Ananya Nair,8,20,207404.26,45978.4,3296,0.0152,70.0962,Moderate Contributors
CUST02465,Pooja Mehta,15,28,207298.67,60859.3,3297,0.0152,70.1114,Moderate Contributors
CUST05402,Arjun Kumar,13,27,207202.31,58755.72,3298,0.0152,70.1266,Moderate Contributors
CUST03297,Arjun Joshi,12,22,207131.41,64406.7,3299,0.0152,70.1418,Moderate Contributors
CUST02524,Aarav Sharma,13,27,207116.74,60751.18,3300,0.0152,70.1571,Moderate Contributors
CUST04470,Aarav Patil,14,41,206998.67,62744.67,3301,0.0152,70.1723,Moderate Contributors
CUST03421,Rohan Shah,12,21,206967.52,50634.59,3302,0.0152,70.1875,Moderate Contributors
CUST04252,Isha Mehta,11,29,206945.25,59536.93,3303,0.0152,70.2027,Moderate Contributors
CUST04496,Aarav Deshmukh,8,20,206908.53,49735.02,3304,0.0152,70.2179,Moderate Contributors
CUST00280,Arjun Mhaske,9,19,206877.9,58148.44,3305,0.0152,70.233,Moderate Contributors
CUST05516,Kavya Mehta,13,26,206847.18,37880.86,3306,0.0152,70.2482,Moderate Contributors
CUST03459,Amit Joshi,13,30,206842.15,50279.67,3307,0.0152,70.2634,Moderate Contributors
CUST05159,Pooja Gupta,8,25,206838.7,55448.94,3308,0.0152,70.2786,Moderate Contributors
CUST05466,Isha Kumar,13,27,206776.97,45343.1,3309,0.0152,70.2938,Moderate Contributors
CUST05691,Pooja Sharma,12,25,206768.89,47578.33,3310,0.0152,70.309,Moderate Contributors
CUST03342,Vivaan Deshmukh,7,21,206767.95,59132.79,3311,0.0152,70.3242,Moderate Contributors
CUST00928,Vivaan Deshmukh,12,31,206756.59,52221.28,3312,0.0152,70.3394,Moderate Contributors
CUST00101,Rohan Gupta,14,23,206710.27,56944.26,3313,0.0152,70.3545,Moderate Contributors
CUST03372,Rahul Deshmukh,10,29,206674.06,47228.92,3314,0.0152,70.3697,Moderate Contributors
CUST03269,Pooja Joshi,13,24,206670.31,71742.95,3315,0.0152,70.3849,Moderate Contributors
CUST01024,Rahul Kumar,12,29,206563.6,41338.33,3316,0.0152,70.4001,Moderate Contributors
CUST01090,Vivaan Kumar,11,24,206543.54,53006.03,3317,0.0152,70.4152,Moderate Contributors
CUST04507,Kavya Mhaske,13,25,206382.88,44203.07,3318,0.0152,70.4304,Moderate Contributors
CUST05379,Sneha Mehta,13,27,206371.69,53328.9,3319,0.0152,70.4456,Moderate Contributors
CUST00229,Neha Shah,13,30,206366.08,58930.48,3320,0.0152,70.4607,Moderate Contributors
CUST00669,Rohan Shah,11,27,206238.14,43429.8,3321,0.0151,70.4759,Moderate Contributors
CUST03712,Vivaan Shah,13,26,206236.35,54564.68,3322,0.0151,70.491,Moderate Contributors
CUST05273,Priya Deshmukh,12,26,206227.73,64521.03,3323,0.0151,70.5061,Moderate Contributors
CUST02738,Karan Mhaske,10,26,206223.71,50086.72,3324,0.0151,70.5213,Moderate Contributors
CUST03534,Pooja Verma,15,31,206214.42,58460.24,3325,0.0151,70.5364,Moderate Contributors
CUST05757,Pooja Verma,12,28,206158.87,54702.97,3326,0.0151,70.5516,Moderate Contributors
CUST04936,Rahul Joshi,15,30,206155.6,42444.79,3327,0.0151,70.5667,Moderate Contributors
CUST03255,Vivaan Mhaske,14,27,206129.62,55705.92,3328,0.0151,70.5819,Moderate Contributors
CUST00250,Rahul Sharma,8,19,206115.41,56004.67,3329,0.0151,70.597,Moderate Contributors
CUST03095,Ananya Shah,15,26,206106.03,44844.43,3330,0.0151,70.6121,Moderate Contributors
CUST02880,Rohan Mehta,8,23,206030.33,39996.31,3331,0.0151,70.6273,Moderate Contributors
CUST03401,Karan Shah,10,21,206010.22,55388.85,3332,0.0151,70.6424,Moderate Contributors
CUST05880,Neha Singh,10,25,205997.11,59110.17,3333,0.0151,70.6575,Moderate Contributors
CUST00056,Ananya Singh,12,31,205969.95,37198.38,3334,0.0151,70.6726,Moderate Contributors
CUST05267,Sneha Patil,12,31,205927.54,48043.65,3335,0.0151,70.6878,Moderate Contributors
CUST04320,Amit Joshi,11,31,205916.63,43685.33,3336,0.0151,70.7029,Moderate Contributors
CUST05787,Vivaan Mhaske,12,26,205914.24,40905.46,3337,0.0151,70.718,Moderate Contributors
CUST05423,Amit Patil,11,25,205912.65,47070.37,3338,0.0151,70.7331,Moderate Contributors
CUST03751,Neha Sharma,12,27,205904.07,63173.7,3339,0.0151,70.7483,Moderate Contributors
CUST00408,Karan Nair,7,20,205870.79,50123.32,3340,0.0151,70.7634,Moderate Contributors
CUST01556,Karan Joshi,9,22,205819.35,44367.24,3341,0.0151,70.7785,Moderate Contributors
CUST02180,Kavya Shah,12,26,205791.82,58207.6,3342,0.0151,70.7936,Moderate Contributors
CUST03593,Kavya Nair,10,24,205783.57,50437.03,3343,0.0151,70.8087,Moderate Contributors
CUST02059,Amit Kumar,11,29,205711.9,43952.22,3344,0.0151,70.8238,Moderate Contributors
CUST02288,Kavya Mhaske,11,30,205700.03,44346.95,3345,0.0151,70.8389,Moderate Contributors
CUST02195,Karan Joshi,13,25,205664.6,59471.38,3346,0.0151,70.854,Moderate Contributors
CUST04962,Neha Gupta,12,29,205565.88,41305.02,3347,0.0151,70.8691,Moderate Contributors
CUST00007,Karan Verma,10,22,205518.04,53651.95,3348,0.0151,70.8842,Moderate Contributors
CUST02400,Sneha Mhaske,8,22,205513.31,34917.9,3349,0.0151,70.8993,Moderate Contributors
CUST05285,Priya Mehta,12,26,205495.93,40915.2,3350,0.0151,70.9144,Moderate Contributors
CUST03599,Aarav Shah,13,30,205475.32,49247.86,3351,0.0151,70.9295,Moderate Contributors
CUST03373,Rahul Singh,14,38,205464.37,41511.39,3352,0.0151,70.9446,Moderate Contributors
CUST00939,Sneha Patil,12,31,205405.15,50753.4,3353,0.0151,70.9597,Moderate Contributors
CUST03629,Pooja Mhaske,11,28,205385.07,48806.35,3354,0.0151,70.9748,Moderate Contributors
CUST02731,Amit Shah,8,18,205362.76,44626.54,3355,0.0151,70.9898,Moderate Contributors
CUST02859,Ananya Singh,11,29,205234.56,48550.14,3356,0.0151,71.0049,Moderate Contributors
CUST02696,Pooja Patil,11,22,205229.96,49309.54,3357,0.0151,71.02,Moderate Contributors
CUST04350,Aditya Sharma,11,31,205209.57,36098.78,3358,0.0151,71.0351,Moderate Contributors
CUST01115,Sneha Sharma,13,27,205196.51,48854.13,3359,0.0151,71.0501,Moderate Contributors
CUST01107,Amit Nair,8,26,205098.81,55709.54,3360,0.0151,71.0652,Moderate Contributors
CUST00625,Kavya Sharma,12,24,205082.31,47145.76,3361,0.0151,71.0803,Moderate Contributors
CUST01354,Pooja Nair,14,31,204977.52,40597.62,3362,0.0151,71.0953,Moderate Contributors
CUST00678,Isha Mhaske,11,33,204956.83,54510.59,3363,0.0151,71.1104,Moderate Contributors
CUST02769,Amit Kumar,11,29,204940.51,37153.52,3364,0.0151,71.1254,Moderate Contributors
CUST03475,Kavya Sharma,15,28,204907.49,53106.95,3365,0.015,71.1405,Moderate Contributors
CUST03868,Vivaan Patil,11,36,204905.48,56267.88,3366,0.015,71.1555,Moderate Contributors
CUST03030,Neha Deshmukh,9,24,204857.51,60787.87,3367,0.015,71.1706,Moderate Contributors
CUST05700,Aditya Gupta,9,28,204849.82,65213.06,3368,0.015,71.1856,Moderate Contributors
CUST01655,Arjun Deshmukh,18,43,204845.63,43746.56,3369,0.015,71.2006,Moderate Contributors
CUST01554,Meera Patil,14,30,204844.09,55496.58,3370,0.015,71.2157,Moderate Contributors
CUST00133,Vivaan Deshmukh,14,33,204727.69,51628.21,3371,0.015,71.2307,Moderate Contributors
CUST03352,Aarav Sharma,11,28,204715.01,53731.67,3372,0.015,71.2458,Moderate Contributors
CUST04529,Rohan Mhaske,11,26,204706.93,34613.27,3373,0.015,71.2608,Moderate Contributors
CUST04808,Pooja Kumar,14,28,204689.58,45144.33,3374,0.015,71.2758,Moderate Contributors
CUST03458,Karan Mhaske,10,20,204639.15,61561.85,3375,0.015,71.2909,Moderate Contributors
CUST02865,Amit Shah,13,29,204619.34,49795.83,3376,0.015,71.3059,Moderate Contributors
CUST02295,Rahul Mehta,16,31,204607.64,49773.02,3377,0.015,71.3209,Moderate Contributors
CUST01661,Priya Kumar,12,28,204566.04,48436.32,3378,0.015,71.3359,Moderate Contributors
CUST05177,Neha Gupta,14,36,204565.62,47734.05,3379,0.015,71.351,Moderate Contributors
CUST02286,Kavya Shah,11,26,204558.94,54217.01,3380,0.015,71.366,Moderate Contributors
CUST01032,Meera Verma,12,29,204549.09,40118.19,3381,0.015,71.381,Moderate Contributors
CUST02551,Isha Deshmukh,13,30,204545.52,44254.91,3382,0.015,71.396,Moderate Contributors
CUST01957,Priya Singh,11,27,204539.32,33387.09,3383,0.015,71.411,Moderate Contributors
CUST05174,Sneha Shah,11,25,204515.72,66733.04,3384,0.015,71.4261,Moderate Contributors
CUST04202,Rohan Shah,13,32,204465.86,47590.92,3385,0.015,71.4411,Moderate Contributors
CUST01947,Aarav Shah,11,20,204379.15,46519.58,3386,0.015,71.4561,Moderate Contributors
CUST05625,Pooja Sharma,12,25,204359.58,50441.18,3387,0.015,71.4711,Moderate Contributors
CUST00128,Arjun Patil,9,26,204338.55,53785.7,3388,0.015,71.4861,Moderate Contributors
