Customer_ID,Customer_Name,Recency_Days,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Total_Score,Customer_Segment
CUST05382,Rohan Verma,5.0,12,193099.21,5,3,2,10,Potential Loyalists
CUST01897,Aditya Joshi,15.0,12,192312.0,5,3,2,10,Potential Loyalists
CUST02364,Amit Deshmukh,21.0,14,192236.42,4,4,2,10,Potential Loyalists
CUST01201,Aarav Mehta,0.0,12,192167.73,5,3,2,10,Potential Loyalists
CUST01881,Isha Mhaske,31.0,14,191792.9,4,4,2,10,Potential Loyalists
CUST03930,Pooja Kumar,18.0,14,191597.81,4,4,2,10,Potential Loyalists
CUST01679,Meera Mehta,16.0,14,191222.17,4,4,2,10,Potential Loyalists
CUST01215,Isha Mhaske,3.0,13,190972.93,5,3,2,10,Potential Loyalists
CUST03681,Amit Verma,15.0,12,190770.96,5,3,2,10,Potential Loyalists
CUST00652,Isha Nair,7.0,13,190053.2,5,3,2,10,Potential Loyalists
CUST04359,Aarav Gupta,4.0,13,189891.71,5,3,2,10,Potential Loyalists
CUST02777,Priya Mehta,7.0,13,189270.44,5,3,2,10,Potential Loyalists
CUST05978,Karan Singh,17.0,15,188834.29,4,4,2,10,Potential Loyalists
CUST02651,Sneha Deshmukh,37.0,14,188601.57,4,4,2,10,Potential Loyalists
CUST00551,Isha Shah,9.0,13,188539.68,5,3,2,10,Potential Loyalists
CUST03755,Vivaan Mehta,3.0,12,188212.99,5,3,2,10,Potential Loyalists
CUST01776,Priya Verma,8.0,13,188109.86,5,3,2,10,Potential Loyalists
CUST02051,Amit Shah,9.0,13,188034.88,5,3,2,10,Potential Loyalists
CUST02983,Priya Shah,3.0,13,187887.13,5,3,2,10,Potential Loyalists
CUST02362,Isha Mehta,0.0,13,187759.72,5,3,2,10,Potential Loyalists
CUST05956,Amit Shah,11.0,13,187291.37,5,3,2,10,Potential Loyalists
CUST05210,Meera Joshi,20.0,15,186667.42,4,4,2,10,Potential Loyalists
CUST00001,Aarav Nair,21.0,14,186635.79,4,4,2,10,Potential Loyalists
CUST00979,Meera Patil,14.0,12,186269.37,5,3,2,10,Potential Loyalists
CUST01851,Rahul Singh,4.0,12,186190.52,5,3,2,10,Potential Loyalists
CUST02941,Pooja Shah,24.0,15,185422.15,4,4,2,10,Potential Loyalists
CUST05166,Arjun Nair,9.0,12,184898.12,5,3,2,10,Potential Loyalists
CUST04098,Arjun Patil,7.0,13,184563.29,5,3,2,10,Potential Loyalists
CUST01994,Ananya Verma,4.0,13,183260.94,5,3,2,10,Potential Loyalists
CUST03576,Karan Verma,35.0,14,183173.23,4,4,2,10,Potential Loyalists
CUST01693,Karan Mehta,13.0,12,182128.16,5,3,2,10,Potential Loyalists
CUST03617,Rohan Verma,26.0,14,182096.2,4,4,2,10,Potential Loyalists
CUST03467,Amit Singh,3.0,12,182072.58,5,3,2,10,Potential Loyalists
CUST04228,Karan Mehta,14.0,13,181977.17,5,3,2,10,Potential Loyalists
CUST02477,Amit Joshi,9.0,13,181671.31,5,3,2,10,Potential Loyalists
CUST02772,Meera Kumar,37.0,14,181593.76,4,4,2,10,Potential Loyalists
CUST01886,Sneha Mhaske,4.0,12,181575.1,5,3,2,10,Potential Loyalists
CUST05764,Vivaan Shah,21.0,14,181513.55,4,4,2,10,Potential Loyalists
CUST05392,Kavya Verma,10.0,12,181467.09,5,3,2,10,Potential Loyalists
CUST03513,Amit Sharma,15.0,13,181297.16,5,3,2,10,Potential Loyalists
CUST04891,Neha Verma,23.0,14,181077.38,4,4,2,10,Potential Loyalists
CUST03257,Isha Gupta,31.0,14,180746.66,4,4,2,10,Potential Loyalists
CUST01094,Amit Patil,14.0,12,179888.76,5,3,2,10,Potential Loyalists
CUST04801,Kavya Kumar,34.0,14,179687.82,4,4,2,10,Potential Loyalists
CUST01153,Rahul Sharma,17.0,15,179225.13,4,4,2,10,Potential Loyalists
CUST03886,Pooja Deshmukh,13.0,13,177012.66,5,3,2,10,Potential Loyalists
CUST02816,Ananya Kumar,3.0,12,176926.21,5,3,2,10,Potential Loyalists
CUST05608,Pooja Singh,16.0,14,175352.39,4,4,2,10,Potential Loyalists
CUST03289,Pooja Gupta,15.0,12,175268.08,5,3,2,10,Potential Loyalists
CUST01363,Rohan Nair,12.0,12,174646.39,5,3,2,10,Potential Loyalists
CUST00177,Neha Patil,15.0,12,173876.43,5,3,2,10,Potential Loyalists
CUST01328,Priya Nair,11.0,12,173875.03,5,3,2,10,Potential Loyalists
CUST01789,Priya Patil,11.0,12,173367.66,5,3,2,10,Potential Loyalists
CUST05907,Isha Singh,8.0,12,172842.83,5,3,2,10,Potential Loyalists
CUST01436,Pooja Singh,11.0,12,172308.02,5,3,2,10,Potential Loyalists
CUST01248,Amit Gupta,47.0,18,172154.22,3,5,2,10,Regular Customers
CUST02043,Vivaan Shah,4.0,12,172132.24,5,3,2,10,Potential Loyalists
CUST04217,Rahul Nair,26.0,14,171222.23,4,4,2,10,Potential Loyalists
CUST03544,Arjun Singh,17.0,14,170875.83,4,4,2,10,Potential Loyalists
CUST05271,Amit Kumar,12.0,12,170792.35,5,3,2,10,Potential Loyalists
CUST04566,Rohan Deshmukh,29.0,14,170778.24,4,4,2,10,Potential Loyalists
CUST01264,Vivaan Mhaske,31.0,14,170733.81,4,4,2,10,Potential Loyalists
CUST02906,Rahul Gupta,3.0,12,169615.18,5,3,2,10,Potential Loyalists
CUST01660,Arjun Joshi,0.0,12,169364.7,5,3,2,10,Potential Loyalists
CUST04358,Rahul Shah,24.0,14,169275.02,4,4,2,10,Potential Loyalists
CUST03408,Vivaan Singh,0.0,13,168849.18,5,3,2,10,Potential Loyalists
CUST00011,Rohan Singh,8.0,12,168682.39,5,3,2,10,Potential Loyalists
CUST00388,Aarav Mehta,29.0,14,168644.02,4,4,2,10,Potential Loyalists
CUST02052,Kavya Nair,20.0,14,168441.35,4,4,2,10,Potential Loyalists
CUST02416,Aditya Verma,0.0,12,168409.18,5,3,2,10,Potential Loyalists
CUST05836,Arjun Gupta,15.0,12,168366.22,5,3,2,10,Potential Loyalists
CUST00310,Amit Joshi,25.0,14,168327.14,4,4,2,10,Potential Loyalists
CUST01844,Kavya Joshi,0.0,12,167416.76,5,3,2,10,Potential Loyalists
CUST05601,Vivaan Deshmukh,12.0,13,167296.4,5,3,2,10,Potential Loyalists
CUST00436,Pooja Patil,2.0,13,166912.97,5,3,2,10,Potential Loyalists
CUST04933,Neha Joshi,10.0,12,166743.58,5,3,2,10,Potential Loyalists
CUST00841,Isha Mhaske,22.0,15,166356.03,4,4,2,10,Potential Loyalists
CUST05021,Sneha Mhaske,17.0,15,166282.05,4,4,2,10,Potential Loyalists
CUST03700,Priya Kumar,9.0,13,165627.7,5,3,2,10,Potential Loyalists
CUST05050,Pooja Kumar,0.0,13,165588.03,5,3,2,10,Potential Loyalists
CUST05533,Priya Joshi,1.0,13,164981.81,5,3,2,10,Potential Loyalists
CUST03527,Ananya Singh,37.0,15,164512.47,4,4,2,10,Potential Loyalists
CUST03985,Meera Verma,4.0,13,164449.55,5,3,2,10,Potential Loyalists
CUST03190,Arjun Nair,16.0,14,164015.47,4,4,2,10,Potential Loyalists
CUST05354,Ananya Mehta,29.0,15,163497.3,4,4,2,10,Potential Loyalists
CUST00634,Neha Shah,2.0,12,163137.68,5,3,2,10,Potential Loyalists
CUST01219,Amit Sharma,38.0,17,162478.11,3,5,2,10,Regular Customers
CUST05492,Pooja Sharma,34.0,14,161775.8,4,4,2,10,Potential Loyalists
CUST05679,Priya Singh,13.0,12,160392.56,5,3,2,10,Potential Loyalists
CUST03800,Kavya Sharma,10.0,12,160302.13,5,3,2,10,Potential Loyalists
CUST03525,Isha Singh,0.0,13,160186.79,5,3,2,10,Potential Loyalists
CUST02794,Isha Patil,24.0,15,160049.96,4,4,2,10,Potential Loyalists
CUST01761,Vivaan Deshmukh,6.0,13,159761.69,5,3,2,10,Potential Loyalists
CUST01721,Aarav Patil,2.0,12,159655.65,5,3,2,10,Potential Loyalists
CUST01410,Aditya Nair,10.0,12,159545.95,5,3,2,10,Potential Loyalists
CUST05233,Arjun Verma,4.0,12,159418.65,5,3,2,10,Potential Loyalists
CUST04915,Vivaan Mhaske,54.0,16,158806.81,3,5,2,10,Regular Customers
CUST00873,Meera Nair,19.0,14,157711.46,4,4,2,10,Potential Loyalists
CUST00316,Vivaan Singh,19.0,14,156466.6,4,4,2,10,Potential Loyalists
CUST00419,Aarav Kumar,7.0,12,155856.82,5,3,2,10,Potential Loyalists
CUST03202,Priya Gupta,24.0,15,155775.82,4,4,2,10,Potential Loyalists
CUST02938,Aditya Joshi,22.0,14,154609.98,4,4,2,10,Potential Loyalists
CUST00766,Priya Singh,5.0,12,152383.92,5,3,2,10,Potential Loyalists
CUST03274,Isha Singh,3.0,13,152327.39,5,3,2,10,Potential Loyalists
CUST00048,Sneha Deshmukh,14.0,12,152323.52,5,3,2,10,Potential Loyalists
CUST04818,Pooja Sharma,4.0,12,152320.99,5,3,2,10,Potential Loyalists
CUST02573,Amit Mhaske,14.0,13,152306.55,5,3,2,10,Potential Loyalists
CUST03090,Kavya Sharma,0.0,12,151888.76,5,3,2,10,Potential Loyalists
CUST00038,Meera Verma,30.0,14,151779.91,4,4,2,10,Potential Loyalists
CUST05064,Priya Nair,12.0,13,151102.77,5,3,2,10,Potential Loyalists
CUST04691,Neha Joshi,11.0,13,150963.63,5,3,2,10,Potential Loyalists
CUST03582,Neha Deshmukh,48.0,17,150206.92,3,5,2,10,Regular Customers
CUST01324,Aditya Patil,33.0,18,149925.85,4,5,1,10,Regular Customers
CUST03523,Rohan Joshi,3.0,14,145501.23,5,4,1,10,Regular Customers
CUST01836,Rohan Deshmukh,1.0,15,145273.81,5,4,1,10,Regular Customers
CUST03842,Isha Gupta,5.0,14,143834.9,5,4,1,10,Regular Customers
CUST02392,Aditya Patil,12.0,15,142341.07,5,4,1,10,Regular Customers
CUST00237,Arjun Sharma,5.0,14,141387.61,5,4,1,10,Regular Customers
CUST03177,Meera Nair,7.0,14,118988.37,5,4,1,10,Regular Customers
CUST04041,Pooja Verma,4.0,14,115308.42,5,4,1,10,Regular Customers
CUST04699,Amit Verma,142.0,11,369992.53,1,3,5,9,At Risk
CUST05937,Vivaan Singh,172.0,11,359726.17,1,3,5,9,At Risk
CUST03282,Rahul Joshi,147.0,12,359660.68,1,3,5,9,At Risk
CUST01500,Rohan Kumar,218.0,12,354587.84,1,3,5,9,At Risk
CUST01959,Rohan Shah,198.0,11,335104.58,1,3,5,9,At Risk
CUST02290,Aarav Sharma,281.0,11,331939.18,1,3,5,9,At Risk
CUST04361,Priya Nair,67.0,11,321239.28,2,2,5,9,Regular Customers
CUST02358,Karan Mhaske,178.0,12,319835.04,1,3,5,9,At Risk
CUST02247,Aarav Verma,83.0,10,319510.88,2,2,5,9,Regular Customers
CUST02232,Rohan Sharma,113.0,11,316846.03,2,2,5,9,Regular Customers
CUST03993,Vivaan Kumar,61.0,9,315878.77,3,1,5,9,Regular Customers
CUST05358,Isha Kumar,96.0,10,311995.97,2,2,5,9,Regular Customers
CUST03356,Ananya Mhaske,138.0,12,311471.58,1,3,5,9,At Risk
CUST05915,Priya Patil,65.0,9,306652.18,3,1,5,9,Regular Customers
CUST02937,Rahul Sharma,142.0,12,301278.56,1,3,5,9,At Risk
CUST01888,Arjun Sharma,59.0,10,298462.84,3,2,4,9,Regular Customers
CUST02908,Pooja Deshmukh,185.0,15,297436.65,1,4,4,9,At Risk
CUST00878,Meera Kumar,232.0,13,297195.45,1,4,4,9,At Risk
CUST03957,Vivaan Deshmukh,80.0,12,297040.7,2,3,4,9,At Risk
CUST01296,Karan Shah,78.0,12,295773.88,2,3,4,9,At Risk
CUST01863,Meera Singh,54.0,11,295723.45,3,2,4,9,Regular Customers
CUST00261,Isha Sharma,154.0,14,291673.03,1,4,4,9,At Risk
CUST04921,Karan Kumar,42.0,11,291669.7,3,2,4,9,Regular Customers
CUST05570,Arjun Nair,227.0,13,291362.08,1,4,4,9,At Risk
CUST00380,Priya Mehta,121.0,14,291019.57,1,4,4,9,At Risk
CUST04264,Pooja Joshi,84.0,12,289729.99,2,3,4,9,At Risk
CUST04947,Kavya Nair,72.0,12,289693.5,2,3,4,9,At Risk
CUST04052,Ananya Verma,159.0,14,288640.91,1,4,4,9,At Risk
CUST00666,Rahul Kumar,121.0,13,287333.11,1,4,4,9,At Risk
CUST02282,Kavya Kumar,154.0,14,287329.59,1,4,4,9,At Risk
CUST05531,Arjun Kumar,60.0,11,285245.31,3,2,4,9,Regular Customers
CUST01842,Rahul Gupta,189.0,14,284578.1,1,4,4,9,At Risk
CUST03819,Vivaan Shah,198.0,15,282692.5,1,4,4,9,At Risk
CUST01432,Amit Kumar,140.0,13,281864.95,1,4,4,9,At Risk
CUST00274,Rohan Sharma,164.0,15,281855.82,1,4,4,9,At Risk
CUST03778,Aarav Singh,253.0,14,281645.9,1,4,4,9,At Risk
CUST04609,Priya Nair,87.0,12,280879.27,2,3,4,9,At Risk
CUST05403,Aarav Mehta,102.0,12,280247.05,2,3,4,9,At Risk
CUST02858,Kavya Gupta,229.0,13,279353.83,1,4,4,9,At Risk
CUST05154,Rahul Patil,133.0,13,279307.71,1,4,4,9,At Risk
CUST04612,Isha Sharma,146.0,13,278173.92,1,4,4,9,At Risk
CUST03583,Aarav Sharma,85.0,12,277704.05,2,3,4,9,At Risk
CUST01960,Aditya Sharma,93.0,12,276741.24,2,3,4,9,At Risk
CUST04758,Kavya Kumar,121.0,15,276611.01,1,4,4,9,At Risk
CUST05380,Rohan Patil,188.0,13,276566.95,1,4,4,9,At Risk
CUST05051,Aditya Sharma,70.0,13,276502.82,2,3,4,9,At Risk
CUST01250,Karan Kumar,112.0,13,276177.42,2,3,4,9,At Risk
CUST02359,Isha Joshi,72.0,12,275696.36,2,3,4,9,At Risk
CUST00672,Aditya Sharma,92.0,13,275554.29,2,3,4,9,At Risk
CUST03566,Kavya Singh,52.0,10,275325.18,3,2,4,9,Regular Customers
CUST04515,Aditya Mehta,103.0,12,275002.09,2,3,4,9,At Risk
CUST02269,Meera Nair,136.0,14,274546.49,1,4,4,9,At Risk
CUST03885,Priya Patil,150.0,14,274486.17,1,4,4,9,At Risk
CUST05310,Kavya Sharma,68.0,12,273975.87,2,3,4,9,At Risk
CUST02354,Rohan Mhaske,305.0,14,273970.2,1,4,4,9,At Risk
CUST03924,Vivaan Verma,84.0,12,273610.38,2,3,4,9,At Risk
CUST03035,Sneha Verma,114.0,12,273321.75,2,3,4,9,At Risk
CUST02560,Vivaan Mehta,67.0,12,273202.44,2,3,4,9,At Risk
CUST01982,Kavya Mhaske,66.0,11,273151.72,3,2,4,9,Regular Customers
CUST04277,Priya Kumar,66.0,10,272954.82,3,2,4,9,Regular Customers
CUST00654,Kavya Gupta,51.0,11,272871.41,3,2,4,9,Regular Customers
CUST03854,Aditya Gupta,107.0,12,272221.37,2,3,4,9,At Risk
CUST02296,Sneha Nair,87.0,13,272177.11,2,3,4,9,At Risk
CUST05499,Pooja Patil,135.0,15,272063.23,1,4,4,9,At Risk
CUST05076,Karan Gupta,76.0,13,271963.69,2,3,4,9,At Risk
CUST04411,Neha Gupta,17.0,9,271325.57,4,1,4,9,Regular Customers
CUST04951,Kavya Verma,105.0,13,270934.99,2,3,4,9,At Risk
CUST05160,Karan Joshi,213.0,14,270916.7,1,4,4,9,At Risk
CUST02848,Karan Patil,251.0,15,270090.32,1,4,4,9,At Risk
CUST05410,Arjun Mehta,89.0,13,269535.46,2,3,4,9,At Risk
CUST01480,Arjun Sharma,58.0,11,269225.68,3,2,4,9,Regular Customers
CUST05656,Vivaan Sharma,42.0,10,269160.0,3,2,4,9,Regular Customers
CUST01194,Vivaan Verma,223.0,14,268963.69,1,4,4,9,At Risk
CUST05283,Arjun Verma,196.0,14,268319.48,1,4,4,9,At Risk
CUST01909,Isha Nair,124.0,15,268219.16,1,4,4,9,At Risk
CUST04920,Meera Mehta,84.0,13,268170.36,2,3,4,9,At Risk
CUST04556,Sneha Mehta,59.0,11,267793.9,3,2,4,9,Regular Customers
CUST01395,Karan Patil,54.0,10,267792.72,3,2,4,9,Regular Customers
CUST02542,Sneha Gupta,183.0,14,267057.83,1,4,4,9,At Risk
CUST03539,Pooja Verma,77.0,13,266876.82,2,3,4,9,At Risk
CUST00297,Vivaan Patil,65.0,11,266570.13,3,2,4,9,Regular Customers
CUST04517,Kavya Sharma,183.0,15,266162.73,1,4,4,9,At Risk
CUST05932,Meera Verma,161.0,14,265477.48,1,4,4,9,At Risk
CUST00356,Isha Nair,120.0,12,265357.23,2,3,4,9,At Risk
CUST05797,Kavya Deshmukh,80.0,12,265219.25,2,3,4,9,At Risk
CUST00837,Aarav Mehta,71.0,12,264803.0,2,3,4,9,At Risk
CUST05928,Sneha Singh,286.0,14,263886.16,1,4,4,9,At Risk
CUST03616,Meera Kumar,50.0,11,263627.31,3,2,4,9,Regular Customers
CUST03427,Neha Patil,123.0,15,263497.03,1,4,4,9,At Risk
CUST04113,Sneha Singh,157.0,14,263399.04,1,4,4,9,At Risk
CUST00849,Pooja Shah,107.0,13,263093.59,2,3,4,9,At Risk
CUST01476,Rohan Shah,78.0,13,263005.55,2,3,4,9,At Risk
CUST00967,Rahul Joshi,95.0,12,262813.74,2,3,4,9,At Risk
CUST00645,Vivaan Gupta,94.0,13,262444.62,2,3,4,9,At Risk
CUST05673,Priya Gupta,301.0,14,262088.04,1,4,4,9,At Risk
CUST04001,Priya Kumar,131.0,14,261876.95,1,4,4,9,At Risk
CUST00592,Amit Verma,212.0,14,261823.55,1,4,4,9,At Risk
CUST01079,Aditya Mehta,87.0,13,261757.22,2,3,4,9,At Risk
CUST04826,Rohan Joshi,49.0,10,261747.06,3,2,4,9,Regular Customers
CUST01217,Kavya Shah,67.0,12,261534.11,2,3,4,9,At Risk
CUST03099,Meera Verma,54.0,10,260808.46,3,2,4,9,Regular Customers
CUST02618,Rahul Singh,122.0,14,259682.85,1,4,4,9,At Risk
CUST01827,Amit Shah,90.0,13,259545.26,2,3,4,9,At Risk
CUST01745,Priya Kumar,211.0,15,259272.08,1,4,4,9,At Risk
CUST01861,Rohan Verma,68.0,13,259248.67,2,3,4,9,At Risk
CUST04206,Isha Singh,158.0,15,258298.83,1,4,4,9,At Risk
CUST05702,Arjun Verma,71.0,13,258165.03,2,3,4,9,At Risk
CUST04402,Kavya Sharma,53.0,10,258117.74,3,2,4,9,Regular Customers
CUST02444,Vivaan Deshmukh,51.0,11,257513.24,3,2,4,9,Regular Customers
CUST02553,Neha Sharma,86.0,13,256993.91,2,3,4,9,At Risk
CUST01132,Vivaan Shah,130.0,14,256318.1,1,4,4,9,At Risk
CUST01356,Aditya Gupta,168.0,14,256308.05,1,4,4,9,At Risk
CUST01433,Aditya Joshi,154.0,14,256203.62,1,4,4,9,At Risk
CUST05100,Rohan Mehta,69.0,12,256172.04,2,3,4,9,At Risk
CUST04189,Karan Patil,93.0,12,256071.71,2,3,4,9,At Risk
CUST04985,Rohan Gupta,82.0,13,255763.66,2,3,4,9,At Risk
CUST05314,Isha Nair,45.0,11,255735.18,3,2,4,9,Regular Customers
CUST00548,Vivaan Singh,39.0,11,255625.08,3,2,4,9,Regular Customers
CUST00334,Meera Mhaske,209.0,14,255236.34,1,4,4,9,At Risk
CUST01304,Pooja Joshi,43.0,11,254784.97,3,2,4,9,Regular Customers
CUST01644,Karan Mehta,98.0,13,254780.06,2,3,4,9,At Risk
CUST02209,Meera Nair,38.0,11,254640.97,3,2,4,9,Regular Customers
CUST04721,Aditya Shah,168.0,14,254423.7,1,4,4,9,At Risk
CUST04401,Sneha Mhaske,73.0,12,254417.36,2,3,4,9,At Risk
CUST03925,Sneha Singh,39.0,11,254284.11,3,2,4,9,Regular Customers
CUST02342,Ananya Verma,54.0,10,254189.24,3,2,4,9,Regular Customers
CUST04230,Karan Nair,27.0,9,254126.74,4,1,4,9,Regular Customers
CUST05455,Pooja Kumar,185.0,15,254120.19,1,4,4,9,At Risk
CUST01765,Aditya Sharma,96.0,13,254097.09,2,3,4,9,At Risk
CUST03760,Sneha Shah,48.0,11,253783.04,3,2,4,9,Regular Customers
CUST05259,Rahul Sharma,86.0,12,253742.71,2,3,4,9,At Risk
CUST05365,Rohan Shah,152.0,15,253741.95,1,4,4,9,At Risk
CUST00159,Ananya Mehta,87.0,12,253734.1,2,3,4,9,At Risk
CUST03444,Rohan Sharma,88.0,12,253496.57,2,3,4,9,At Risk
CUST03550,Sneha Mhaske,69.0,12,253390.04,2,3,4,9,At Risk
CUST05197,Karan Mhaske,196.0,15,253229.78,1,4,4,9,At Risk
CUST00167,Kavya Verma,70.0,12,253146.39,2,3,4,9,At Risk
CUST05491,Arjun Mehta,162.0,15,253099.26,1,4,4,9,At Risk
CUST03836,Aditya Mhaske,114.0,13,252435.53,2,3,4,9,At Risk
CUST04849,Meera Verma,38.0,10,252321.21,3,2,4,9,Regular Customers
CUST01706,Ananya Kumar,95.0,12,252279.07,2,3,4,9,At Risk
CUST03242,Pooja Shah,91.0,12,252003.3,2,3,4,9,At Risk
CUST04245,Vivaan Sharma,92.0,12,251932.63,2,3,4,9,At Risk
CUST03016,Pooja Mehta,96.0,13,251080.34,2,3,4,9,At Risk
CUST01418,Meera Sharma,156.0,14,251068.89,1,4,4,9,At Risk
CUST05715,Karan Mehta,103.0,13,250969.91,2,3,4,9,At Risk
CUST03212,Karan Kumar,170.0,15,250900.7,1,4,4,9,At Risk
CUST00155,Kavya Patil,66.0,10,250770.16,3,2,4,9,Regular Customers
CUST04286,Kavya Verma,41.0,11,250579.62,3,2,4,9,Regular Customers
CUST03395,Aditya Nair,38.0,11,250549.01,3,2,4,9,Regular Customers
CUST05445,Arjun Nair,74.0,13,250082.06,2,3,4,9,At Risk
CUST02230,Neha Sharma,190.0,14,249928.37,1,4,4,9,At Risk
CUST01883,Arjun Singh,138.0,14,249473.01,1,4,4,9,At Risk
CUST00169,Pooja Patil,94.0,13,249303.77,2,3,4,9,At Risk
CUST05641,Isha Patil,44.0,11,248581.92,3,2,4,9,Regular Customers
CUST05458,Pooja Patil,103.0,13,248131.81,2,3,4,9,At Risk
CUST02449,Karan Joshi,165.0,14,247798.7,1,4,4,9,At Risk
CUST01646,Pooja Sharma,170.0,15,247560.09,1,4,4,9,At Risk
CUST00350,Meera Patil,44.0,10,247495.43,3,2,4,9,Regular Customers
CUST01625,Arjun Sharma,119.0,13,247145.93,2,3,4,9,At Risk
CUST04154,Aditya Sharma,159.0,15,246419.63,1,4,4,9,At Risk
CUST01168,Arjun Patil,88.0,12,246190.52,2,3,4,9,At Risk
CUST01178,Vivaan Mhaske,233.0,14,245928.89,1,4,4,9,At Risk
CUST02391,Kavya Verma,169.0,14,245915.25,1,4,4,9,At Risk
CUST01334,Isha Deshmukh,272.0,15,245674.58,1,4,4,9,At Risk
CUST02823,Amit Gupta,150.0,15,245277.95,1,4,4,9,At Risk
CUST01744,Vivaan Deshmukh,76.0,13,245005.04,2,3,4,9,At Risk
CUST02603,Priya Sharma,65.0,10,244974.82,3,2,4,9,Regular Customers
CUST04692,Arjun Verma,50.0,11,244973.59,3,2,4,9,Regular Customers
CUST05013,Vivaan Nair,75.0,13,244828.97,2,3,4,9,At Risk
CUST01406,Rahul Patil,60.0,10,244612.41,3,2,4,9,Regular Customers
CUST01301,Aarav Singh,56.0,10,244555.13,3,2,4,9,Regular Customers
CUST00361,Aditya Shah,42.0,10,244490.83,3,2,4,9,Regular Customers
CUST03067,Neha Gupta,96.0,12,244144.56,2,3,4,9,At Risk
CUST03865,Neha Deshmukh,98.0,12,243565.92,2,3,4,9,At Risk
CUST01303,Amit Patil,65.0,11,243416.54,3,2,4,9,Regular Customers
CUST02866,Ananya Mhaske,118.0,12,243314.44,2,3,4,9,At Risk
CUST01603,Aditya Joshi,50.0,10,243213.83,3,2,4,9,Regular Customers
CUST02952,Vivaan Mhaske,17.0,10,242648.56,4,2,3,9,Potential Loyalists
CUST00147,Pooja Singh,77.0,15,242633.96,2,4,3,9,At Risk
CUST04485,Rahul Shah,57.0,12,242233.42,3,3,3,9,Regular Customers
CUST04751,Priya Mhaske,58.0,12,241677.48,3,3,3,9,Regular Customers
CUST02714,Pooja Sharma,38.0,12,241573.83,3,3,3,9,Regular Customers
CUST03537,Rohan Joshi,50.0,13,241200.41,3,3,3,9,Regular Customers
CUST04150,Rohan Joshi,77.0,15,240981.19,2,4,3,9,At Risk
CUST02773,Karan Joshi,7.0,9,240874.92,5,1,3,9,Regular Customers
CUST01536,Rohan Nair,46.0,12,240662.57,3,3,3,9,Regular Customers
CUST02238,Neha Mehta,79.0,15,240347.36,2,4,3,9,At Risk
CUST03428,Arjun Deshmukh,66.0,13,240169.65,3,3,3,9,Regular Customers
CUST05209,Neha Joshi,62.0,12,240021.78,3,3,3,9,Regular Customers
CUST05184,Pooja Verma,62.0,13,239931.94,3,3,3,9,Regular Customers
CUST00789,Karan Sharma,114.0,14,239704.87,2,4,3,9,At Risk
CUST02577,Sneha Mhaske,51.0,13,239513.81,3,3,3,9,Regular Customers
CUST04149,Ananya Gupta,40.0,13,239387.69,3,3,3,9,Regular Customers
CUST04512,Rohan Patil,119.0,14,239286.56,2,4,3,9,At Risk
CUST02974,Pooja Nair,50.0,12,239226.68,3,3,3,9,Regular Customers
CUST03394,Kavya Patil,21.0,10,238933.68,4,2,3,9,Potential Loyalists
CUST05123,Pooja Mhaske,175.0,16,238905.28,1,5,3,9,At Risk
CUST01247,Rahul Patil,60.0,12,238634.61,3,3,3,9,Regular Customers
CUST02020,Ananya Mehta,77.0,14,238586.07,2,4,3,9,At Risk
CUST04300,Ananya Shah,88.0,14,238317.28,2,4,3,9,At Risk
CUST03464,Rahul Mhaske,34.0,11,238214.76,4,2,3,9,Potential Loyalists
CUST01378,Amit Verma,0.0,9,237976.81,5,1,3,9,Regular Customers
CUST02222,Arjun Patil,25.0,11,237863.25,4,2,3,9,Potential Loyalists
CUST01590,Aditya Patil,64.0,12,237683.44,3,3,3,9,Regular Customers
CUST00754,Amit Patil,51.0,13,237642.86,3,3,3,9,Regular Customers
CUST04685,Arjun Joshi,59.0,13,237205.63,3,3,3,9,Regular Customers
CUST04312,Aarav Mehta,77.0,15,237140.84,2,4,3,9,At Risk
CUST05546,Kavya Gupta,297.0,17,236764.43,1,5,3,9,At Risk
CUST01050,Pooja Singh,17.0,10,236576.05,4,2,3,9,Potential Loyalists
CUST00006,Amit Nair,9.0,9,236402.48,5,1,3,9,Regular Customers
CUST04501,Ananya Sharma,39.0,12,236374.83,3,3,3,9,Regular Customers
CUST00638,Meera Nair,67.0,15,236309.43,2,4,3,9,At Risk
CUST04177,Meera Verma,40.0,12,235638.57,3,3,3,9,Regular Customers
CUST05011,Kavya Nair,4.0,9,235586.66,5,1,3,9,Regular Customers
CUST05790,Ananya Deshmukh,51.0,12,235555.72,3,3,3,9,Regular Customers
CUST03789,Priya Mhaske,41.0,13,234537.88,3,3,3,9,Regular Customers
CUST04642,Rahul Verma,27.0,11,234175.74,4,2,3,9,Potential Loyalists
CUST05479,Aarav Singh,275.0,16,233924.92,1,5,3,9,At Risk
CUST04652,Priya Singh,112.0,15,233844.31,2,4,3,9,At Risk
CUST02188,Isha Singh,16.0,11,233791.73,4,2,3,9,Potential Loyalists
CUST05916,Aditya Gupta,86.0,15,233727.92,2,4,3,9,At Risk
CUST02991,Priya Gupta,65.0,12,232982.18,3,3,3,9,Regular Customers
CUST03409,Neha Gupta,50.0,13,232734.06,3,3,3,9,Regular Customers
CUST05316,Kavya Kumar,37.0,12,232520.9,3,3,3,9,Regular Customers
CUST03730,Sneha Sharma,51.0,13,232424.89,3,3,3,9,Regular Customers
